Time(s),CTSresistance,HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),SweatRate(kg/s),FatigueLevel,RespirationRate(1/min)
0.22,0,72,36.957179,34.508279,0,0,15.957447
0.42,0,72,36.957161,34.510277,0,0,15.957447
0.62,0,72,36.957162,34.512274,0,0,15.957447
0.82,0,72,36.957179,34.514270,0,0,15.957447
1.02,0,72.477180,36.957208,34.516264,0,0,15.957447
1.22,0,72.477180,36.957247,34.518258,0,0,15.957447
1.42,0,72.477180,36.957294,34.520250,0,0,15.957447
1.62,0,72.477180,36.957349,34.522240,0,0,15.957447
1.82,0,75.125002,36.957408,34.524233,0,0,15.957447
2.02,0,75.125002,36.957471,34.526249,0,0,15.957447
2.22,0,75.125002,36.957538,34.528261,0,0,15.957447
2.42,0,75.125002,36.957608,34.530271,0,0,15.957447
2.62,0,76.749464,36.957680,34.532284,0,0,15.957447
2.82,0,76.749464,36.957753,34.534312,0,0,15.957447
3.02,0,76.749464,36.957828,34.536338,0,0,15.957447
3.22,0,76.749464,36.957905,34.538362,0,0,15.957447
3.42,0,77.537559,36.957982,34.540390,0,0,15.957447
3.62,0,77.537559,36.958060,34.542431,0,0,15.957447
3.82,0,77.537559,36.958138,34.544470,0,0,15.957447
4.02,0,77.537559,36.958217,34.546507,0,0,15.957447
4.22,0,77.584108,36.958294,34.548549,0,0,20.000000
4.42,0,77.584108,36.958370,34.550600,0,0,20.000000
4.62,0,77.584108,36.958445,34.552649,0,0,20.000000
4.82,0,77.584108,36.958521,34.554695,0,0,20.000000
5.02,0,77.505947,36.958597,34.556745,0,0,20.000000
5.22,0,77.505947,36.958673,34.558799,0,0,20.000000
5.42,0,77.505947,36.958750,34.560850,0,0,20.000000
5.62,0,77.505947,36.958826,34.562898,0,0,20.000000
5.82,0,77.341896,36.958902,34.564950,0,0,20.000000
6.02,0,77.341896,36.958979,34.567003,0,0,20.000000
6.22,0,77.341896,36.959055,34.569054,0,0,20.000000
6.42,0,77.341896,36.959132,34.571102,0,0,20.000000
6.62,0,77.204300,36.959208,34.573153,0,0,20.000000
6.82,0,77.204300,36.959285,34.575204,0,0,20.000000
7.02,0,77.204300,36.959360,34.577252,0,0,21.897810
7.22,0,77.204300,36.959435,34.579298,0,0,21.897810
7.42,0,77.138498,36.959510,34.581346,0,0,21.897810
7.62,0,77.138498,36.959584,34.583392,0,0,21.897810
7.82,0,77.138498,36.959659,34.585436,0,0,21.897810
8.02,0,77.159844,36.959734,34.587478,0,0,21.897810
8.22,0,77.159844,36.959809,34.589521,0,0,21.897810
8.42,0,77.159844,36.959884,34.591561,0,0,21.897810
8.62,0,77.159844,36.959960,34.593599,0,0,21.897810
8.82,0,77.222280,36.960035,34.595635,0,0,21.897810
9.02,0,77.222280,36.960110,34.597671,0,0,21.897810
9.22,0,77.222280,36.960186,34.599704,0,0,21.897810
9.42,0,77.222280,36.960261,34.601735,0,0,21.897810
9.62,0,77.284669,36.960337,34.603764,0,0,22.058824
9.82,0,77.284669,36.960412,34.605792,0,0,22.058824
10.02,0,77.284669,36.960487,34.607818,0,0,22.058824
10.22,0,77.284669,36.960563,34.609841,0,0,22.058824
10.42,0,77.381563,36.960639,34.611862,0,0,22.058824
10.62,0,77.381563,36.960714,34.613881,0,0,22.058824
10.82,0,77.381563,36.960790,34.615898,0,0,22.058824
11.02,0,77.381563,36.960866,34.617913,0,0,22.058824
11.22,0,77.520352,36.960942,34.619925,0,0,22.058824
11.42,0,77.520352,36.961018,34.621936,0,0,22.058824
11.62,0,77.520352,36.961095,34.623944,0,0,22.058824
11.82,0,77.520352,36.961171,34.625949,0,0,22.058824
12.02,0,77.641709,36.961247,34.627953,0,0,22.058824
12.22,0,77.641709,36.961324,34.629954,0,0,22.058824
12.42,0,77.641709,36.961401,34.631954,0,0,22.058824
12.62,0,77.641709,36.961477,34.633951,0,0,22.058824
12.82,0,77.760124,36.961554,34.635946,0,0,22.058824
13.02,0,77.760124,36.961631,34.637939,0,0,22.058824
13.22,0,77.760124,36.961708,34.639930,0,0,22.058824
13.42,0,77.760124,36.961785,34.641919,0,0,22.058824
13.62,0,77.911954,36.961862,34.643906,0,0,22.058824
13.82,0,77.911954,36.961939,34.645891,0,0,22.058824
14.02,0,77.911954,36.962016,34.647874,0,0,22.058824
14.22,0,77.911954,36.962094,34.649854,0,0,22.058824
14.42,0,78.064421,36.962171,34.651833,0,0,22.058824
14.62,0,78.064421,36.962249,34.653810,0,0,22.058824
14.82,0,78.064421,36.962326,34.655785,0,0,22.058824
15.02,0,78.064421,36.962404,34.657758,0,0,22.058824
15.22,0,78.186448,36.962482,34.659730,0,0,22.058824
15.42,0,78.186448,36.962560,34.661699,0,0,22.058824
15.62,0,78.186448,36.962638,34.663667,0,0,22.058824
15.82,0,78.321064,36.962716,34.665632,0,0,22.058824
16.02,0,78.321064,36.962794,34.667596,0,0,22.058824
16.22,0,78.321064,36.962872,34.669558,0,0,22.058824
16.42,0,78.321064,36.962950,34.671518,0,0,22.058824
16.62,0,78.480769,36.963029,34.673476,0,0,22.058824
16.82,0,78.480769,36.963107,34.675433,0,0,22.058824
17.02,0,78.480769,36.963186,34.677388,0,0,22.058824
17.22,0,78.480769,36.963264,34.679340,0,0,22.058824
17.42,0,78.612569,36.963343,34.681291,0,0,22.058824
17.62,0,78.612569,36.963422,34.683241,0,0,22.058824
17.82,0,78.612569,36.963501,34.685189,0,0,21.897810
18.02,0,78.612569,36.963580,34.687134,0,0,21.897810
18.22,0,78.737120,36.963659,34.689078,0,0,21.897810
18.42,0,78.737120,36.963738,34.691021,0,0,21.897810
18.62,0,78.737120,36.963817,34.692962,0,0,21.897810
18.82,0,78.737120,36.963897,34.694901,0,0,21.897810
19.02,0,78.891570,36.963976,34.696838,0,0,21.897810
19.22,0,78.891570,36.964056,34.698775,0,0,21.897810
19.42,0,78.891570,36.964135,34.700709,0,0,21.897810
19.62,0,78.891570,36.964215,34.702641,0,0,21.897810
19.82,0,79.044921,36.964294,34.704578,0,0,21.897810
20.02,0,79.044921,36.964373,34.706520,0,0,21.897810
20.22,0,79.044921,36.964452,34.708461,0,0,21.897810
20.42,0,79.044921,36.964532,34.710399,0,0,21.897810
20.62,0,79.164833,36.964611,34.712344,0,0,21.897810
20.82,0,79.164833,36.964689,34.714290,0,0,21.897810
21.02,0,79.164833,36.964768,34.716235,0,0,21.897810
21.22,0,79.295620,36.964847,34.718177,0,0,21.897810
21.42,0,79.295620,36.964926,34.720122,0,0,21.897810
21.62,0,79.295620,36.965005,34.722065,0,0,21.897810
21.82,0,79.295620,36.965084,34.724006,0,0,21.897810
22.02,0,79.284812,36.965163,34.725945,0,0,21.897810
22.22,0,79.284812,36.965242,34.727885,0,0,21.897810
22.42,0,79.284812,36.965322,34.729823,0,0,21.897810
22.62,0,79.284812,36.965401,34.731759,0,0,21.897810
22.82,0,79.268964,36.965480,34.733693,0,0,21.897810
23.02,0,79.268964,36.965560,34.735627,0,0,21.897810
23.22,0,79.268964,36.965639,34.737558,0,0,21.897810
23.42,0,79.268964,36.965719,34.739487,0,0,21.739130
23.62,0,79.318852,36.965799,34.741415,0,0,21.739130
23.82,0,79.318852,36.965878,34.743342,0,0,21.739130
24.02,0,79.318852,36.965958,34.745266,0,0,21.739130
24.22,0,79.318852,36.966038,34.747188,0,0,21.739130
24.42,0,79.459714,36.966119,34.749108,0,0,21.739130
24.62,0,79.459714,36.966199,34.751027,0,0,21.739130
24.82,0,79.459714,36.966279,34.752943,0,0,21.739130
25.02,0,79.649733,36.966360,34.754857,0,0,21.739130
25.22,0,79.649733,36.966440,34.756768,0,0,21.739130
25.42,0,79.649733,36.966521,34.758678,0,0,21.739130
25.62,0,79.649733,36.966601,34.760586,0,0,21.739130
25.82,0,79.821431,36.966682,34.762491,0,0,21.739130
26.02,0,79.821431,36.966763,34.764395,0,0,21.739130
26.22,0,79.821431,36.966845,34.766296,0,0,21.582734
26.42,0,79.821431,36.966926,34.768196,0,0,21.582734
26.62,0,79.996805,36.967007,34.770093,0,0,21.582734
26.82,0,79.996805,36.967089,34.771988,0,0,21.582734
27.02,0,79.996805,36.967170,34.773880,0,0,21.582734
27.22,0,79.996805,36.967252,34.775771,0,0,21.582734
27.42,0,80.194580,36.967334,34.777660,0,0,21.582734
27.62,0,80.194580,36.967416,34.779546,0,0,21.582734
27.82,0,80.194580,36.967498,34.781430,0,0,21.582734
28.02,0,80.194580,36.967580,34.783312,0,0,21.582734
28.22,0,80.367366,36.967663,34.785193,0,0,21.582734
28.42,0,80.367366,36.967745,34.787071,0,0,21.582734
28.62,0,80.367366,36.967828,34.788947,0,0,21.582734
28.82,0,80.495539,36.967910,34.790821,0,0,21.582734
29.02,0,80.495539,36.967992,34.792708,0,0,21.582734
29.22,0,80.495539,36.968074,34.794594,0,0,21.582734
29.42,0,80.495539,36.968156,34.796479,0,0,21.582734
29.62,0,80.620699,36.968236,34.798400,0,0,21.582734
29.82,0,80.620699,36.968297,34.800666,0,0,21.582734
30.02,0,80.620699,36.968357,34.802929,0,0,21.582734
30.22,0,80.620699,36.968418,34.805189,0,0,21.582734
30.42,0,88.235371,36.968481,34.807418,0,0,21.582734
30.62,0,88.235371,36.968544,34.809633,0,0,21.582734
30.82,0,88.235371,36.968608,34.811844,0,0,21.582734
31.02,0,94.100452,36.968673,34.814023,0,0,21.582734
31.22,0,94.100452,36.968740,34.816169,0,0,21.582734
31.42,0,94.100452,36.968808,34.818312,0,0,21.582734
31.62,0,99.964747,36.968876,34.820436,0,0,21.428571
31.82,0,99.964747,36.968946,34.822532,0,0,21.428571
32.02,0,99.964747,36.969017,34.824626,0,0,21.428571
32.22,0,104.136056,36.969087,34.826713,0,0,21.428571
32.42,0,104.136056,36.969159,34.828795,0,0,21.428571
32.62,0,104.136056,36.969230,34.830874,0,0,21.428571
32.82,0,106.437659,36.969301,34.832942,0,0,21.428571
33.02,0,106.437659,36.969374,34.835003,0,0,21.428571
33.22,0,106.437659,36.969446,34.837061,0,0,21.428571
33.42,0,107.545433,36.969519,34.839109,0,0,21.428571
33.62,0,107.545433,36.969592,34.841152,0,0,21.428571
33.82,0,107.571542,36.969665,34.843193,0,0,21.428571
34.02,0,107.571542,36.969739,34.845222,0,0,21.428571
34.22,0,107.571542,36.969813,34.847248,0,0,21.428571
34.42,0,107.292497,36.969887,34.849269,0,0,21.428571
34.62,0,107.292497,36.969963,34.851275,0,0,21.276596
34.82,0,107.292497,36.970038,34.853278,0,0,21.276596
35.02,0,106.801257,36.970114,34.855270,0,0,21.276596
35.22,0,106.801257,36.970191,34.857238,0,0,21.276596
35.42,0,106.801257,36.970269,34.859203,0,0,21.276596
35.62,0,106.362230,36.970347,34.861155,0,0,21.276596
35.82,0,106.362230,36.970426,34.863088,0,0,21.276596
36.02,0,106.362230,36.970506,34.865018,0,0,21.276596
36.22,0,106.027707,36.970586,34.866939,0,0,21.276596
36.42,0,106.027707,36.970666,34.868849,0,0,21.276596
36.62,0,106.027707,36.970747,34.870757,0,0,21.276596
36.82,0,105.988894,36.970828,34.872655,0,0,21.276596
37.02,0,105.988894,36.970910,34.874547,0,0,21.276596
37.22,0,105.988894,36.970991,34.876436,0,0,21.276596
37.42,0,105.996624,36.971074,34.878316,0,0,21.126761
37.62,0,105.996624,36.971156,34.880192,0,0,21.126761
37.82,0,105.996624,36.971239,34.882065,0,0,21.126761
38.02,0,105.954732,36.971322,34.883930,0,0,21.126761
38.22,0,105.954732,36.971405,34.885792,0,0,21.126761
38.42,0,105.857139,36.971489,34.887651,0,0,21.126761
38.62,0,105.857139,36.971573,34.889504,0,0,21.126761
38.82,0,105.857139,36.971657,34.891353,0,0,21.126761
39.02,0,105.677628,36.971741,34.893201,0,0,21.126761
39.22,0,105.677628,36.971825,34.895042,0,0,21.126761
39.42,0,105.677628,36.971910,34.896881,0,0,21.126761
39.62,0,105.415194,36.971994,34.898718,0,0,21.126761
39.82,0,105.415194,36.972079,34.900549,0,0,21.126761
40.02,0,105.415194,36.972164,34.902379,0,0,21.126761
40.22,0,105.129037,36.972249,34.904206,0,0,20.979021
40.42,0,105.129037,36.972335,34.906029,0,0,20.979021
40.62,0,105.129037,36.972420,34.907851,0,0,20.979021
40.82,0,104.863694,36.972506,34.909669,0,0,20.979021
41.02,0,104.863694,36.972592,34.911484,0,0,20.979021
41.22,0,104.863694,36.972678,34.913297,0,0,20.979021
41.42,0,104.629727,36.972764,34.915107,0,0,20.979021
41.62,0,104.629727,36.972851,34.916913,0,0,20.979021
41.82,0,104.629727,36.972937,34.918718,0,0,20.979021
42.02,0,104.384747,36.973024,34.920520,0,0,20.979021
42.22,0,104.384747,36.973110,34.922319,0,0,20.979021
42.42,0,104.384747,36.973197,34.924116,0,0,20.979021
42.62,0,104.115353,36.973284,34.925910,0,0,20.979021
42.82,0,104.115353,36.973371,34.927701,0,0,20.979021
43.02,0,104.115353,36.973459,34.929490,0,0,20.833333
43.22,0,103.866491,36.973546,34.931276,0,0,20.833333
43.42,0,103.866491,36.973634,34.933059,0,0,20.833333
43.62,0,103.866491,36.973721,34.934841,0,0,20.833333
43.82,0,103.669534,36.973809,34.936618,0,0,20.833333
44.02,0,103.669534,36.973897,34.938394,0,0,20.833333
44.22,0,103.523641,36.973985,34.940167,0,0,20.833333
44.42,0,103.523641,36.974074,34.941937,0,0,20.833333
44.62,0,103.523641,36.974162,34.943704,0,0,20.833333
44.82,0,103.377676,36.974250,34.945469,0,0,20.833333
45.02,0,103.377676,36.974340,34.947217,0,0,20.833333
45.22,0,103.377676,36.974430,34.948962,0,0,20.833333
45.42,0,103.209169,36.974519,34.950706,0,0,20.833333
45.62,0,103.209169,36.974610,34.952434,0,0,20.833333
45.82,0,103.209169,36.974701,34.954159,0,0,20.833333
46.02,0,103.064274,36.974791,34.955882,0,0,20.689655
46.22,0,103.064274,36.974883,34.957598,0,0,20.689655
46.42,0,103.064274,36.974974,34.959311,0,0,20.689655
46.62,0,103.216775,36.975066,34.961023,0,0,20.689655
46.82,0,103.216775,36.975158,34.962730,0,0,20.689655
47.02,0,103.216775,36.975250,34.964435,0,0,20.689655
47.22,0,103.398921,36.975342,34.966138,0,0,20.689655
47.42,0,103.398921,36.975434,34.967838,0,0,20.689655
47.62,0,103.398921,36.975526,34.969536,0,0,20.689655
47.82,0,103.441289,36.975618,34.971232,0,0,20.689655
48.02,0,103.441289,36.975711,34.972926,0,0,20.689655
48.22,0,103.441289,36.975804,34.974618,0,0,20.689655
48.42,0,103.337786,36.975896,34.976308,0,0,20.689655
48.62,0,103.337786,36.975989,34.977997,0,0,20.689655
48.82,0,103.337786,36.976082,34.979684,0,0,20.689655
49.02,0,103.162162,36.976175,34.981370,0,0,20.689655
49.22,0,103.162162,36.976268,34.983054,0,0,20.689655
49.42,0,103.162162,36.976361,34.984736,0,0,20.689655
49.62,0,102.971891,36.976454,34.986417,0,0,20.689655
49.82,0,102.971891,36.976548,34.988097,0,0,20.689655
50.02,0,102.971891,36.976641,34.989775,0,0,20.689655
50.22,0,102.774169,36.976735,34.991451,0,0,20.689655
50.42,0,102.774169,36.976828,34.993127,0,0,20.689655
50.62,0,102.774169,36.976922,34.994801,0,0,20.689655
50.82,0,102.528592,36.977015,34.996473,0,0,20.689655
51.02,0,102.528592,36.977109,34.998145,0,0,20.689655
51.22,0,102.528592,36.977203,34.999814,0,0,20.689655
51.42,0,102.256523,36.977297,35.001483,0,0,20.689655
51.62,0,102.256523,36.977391,35.003150,0,0,20.689655
51.82,0,102.256523,36.977485,35.004816,0,0,20.689655
52.02,0,102.006341,36.977579,35.006480,0,0,20.689655
52.22,0,102.006341,36.977673,35.008143,0,0,20.689655
52.42,0,102.006341,36.977767,35.009804,0,0,20.689655
52.62,0,101.804986,36.977862,35.011464,0,0,20.689655
52.82,0,101.804986,36.977956,35.013122,0,0,20.689655
53.02,0,101.804986,36.978050,35.014779,0,0,20.689655
53.22,0,101.630270,36.978145,35.016434,0,0,20.689655
53.42,0,101.630270,36.978240,35.018088,0,0,20.689655
53.62,0,101.630270,36.978334,35.019740,0,0,20.689655
53.82,0,101.432319,36.978429,35.021390,0,0,20.689655
54.02,0,101.432319,36.978524,35.023039,0,0,20.689655
54.22,0,101.432319,36.978619,35.024687,0,0,20.689655
54.42,0,101.236842,36.978714,35.026333,0,0,20.689655
54.62,0,101.236842,36.978809,35.027977,0,0,20.689655
54.82,0,101.236842,36.978904,35.029620,0,0,20.689655
55.02,0,101.080320,36.979000,35.031261,0,0,20.689655
55.22,0,101.080320,36.979095,35.032900,0,0,20.689655
55.42,0,101.080320,36.979190,35.034537,0,0,20.689655
55.62,0,100.976113,36.979286,35.036173,0,0,20.689655
55.82,0,100.976113,36.979382,35.037807,0,0,20.689655
56.02,0,100.976113,36.979477,35.039440,0,0,20.689655
56.22,0,100.886568,36.979573,35.041070,0,0,20.689655
56.42,0,100.886568,36.979669,35.042699,0,0,20.689655
56.62,0,100.886568,36.979765,35.044326,0,0,20.689655
56.82,0,100.766550,36.979861,35.045952,0,0,20.689655
57.02,0,100.766550,36.979957,35.047575,0,0,20.689655
57.22,0,100.766550,36.980053,35.049197,0,0,20.689655
57.42,0,100.648763,36.980150,35.050818,0,0,20.689655
57.62,0,100.648763,36.980246,35.052436,0,0,20.689655
57.82,0,100.648763,36.980343,35.054053,0,0,20.689655
58.02,0,100.565317,36.980439,35.055668,0,0,20.689655
58.22,0,100.565317,36.980536,35.057281,0,0,20.689655
58.42,0,100.565317,36.980633,35.058893,0,0,20.689655
58.62,0,100.523213,36.980730,35.060502,0,0,20.689655
58.82,0,100.523213,36.980827,35.062111,0,0,20.689655
59.02,0,100.523213,36.980924,35.063717,0,0,20.689655
59.22,0,100.476206,36.981021,35.065322,0,0,20.689655
59.42,0,100.476206,36.981118,35.066925,0,0,20.689655
59.62,0,100.476206,36.981216,35.068526,0,0,20.689655
59.82,0,100.389428,36.981313,35.070126,0,0,20.689655
60.02,0,100.389428,36.981410,35.071724,0,0,20.689655
60.22,0,100.389428,36.981508,35.073321,0,0,20.689655
60.42,0,100.303130,36.981606,35.074916,0,0,20.833333
60.62,0,100.303130,36.981703,35.076509,0,0,20.833333
60.82,0,100.303130,36.981801,35.078101,0,0,20.833333
61.02,0,100.248225,36.981899,35.079691,0,0,20.833333
61.22,0,100.248225,36.981997,35.081280,0,0,20.833333
61.42,0,100.248225,36.982095,35.082867,0,0,20.833333
61.62,0,100.223743,36.982193,35.084452,0,0,20.833333
61.82,0,100.223743,36.982291,35.086035,0,0,20.833333
62.02,0,100.223743,36.982389,35.087617,0,0,20.833333
62.22,0,100.177231,36.982488,35.089197,0,0,20.833333
62.42,0,100.177231,36.982586,35.090776,0,0,20.833333
62.62,0,100.177231,36.982684,35.092353,0,0,20.833333
62.82,0,100.097736,36.982783,35.093928,0,0,20.833333
63.02,0,100.097736,36.982882,35.095502,0,0,20.833333
63.22,0,100.097736,36.982980,35.097074,0,0,20.833333
63.42,0,100.028460,36.983079,35.098645,0,0,20.833333
63.62,0,100.028460,36.983178,35.100214,0,0,20.833333
63.82,0,100.028460,36.983277,35.101781,0,0,20.833333
64.02,0,100.028460,36.983376,35.103347,0,0,20.833333
64.22,0,99.995198,36.983476,35.104901,0,0,20.833333
64.42,0,99.995198,36.983575,35.106451,0,0,20.833333
64.62,0,99.995198,36.983675,35.108000,0,0,20.833333
64.82,0,99.985309,36.983776,35.109539,0,0,20.833333
65.02,0,99.985309,36.983877,35.111074,0,0,20.833333
65.22,0,99.985309,36.983977,35.112607,0,0,20.833333
65.42,0,99.940969,36.984078,35.114137,0,0,20.833333
65.62,0,99.940969,36.984179,35.115665,0,0,20.833333
65.82,0,99.940969,36.984281,35.117191,0,0,20.833333
66.02,0,100.132618,36.984381,35.118722,0,0,20.833333
66.22,0,100.132618,36.984482,35.120256,0,0,20.979021
66.42,0,100.132618,36.984583,35.121788,0,0,20.979021
66.62,0,100.324762,36.984683,35.123325,0,0,20.979021
66.82,0,100.324762,36.984784,35.124865,0,0,20.979021
67.02,0,100.324762,36.984884,35.126404,0,0,20.979021
67.22,0,100.434453,36.984984,35.127943,0,0,20.979021
67.42,0,100.434453,36.985084,35.129482,0,0,20.979021
67.62,0,100.434453,36.985185,35.131020,0,0,20.979021
67.82,0,100.185242,36.985285,35.132558,0,0,20.979021
68.02,0,100.185242,36.985385,35.134096,0,0,20.979021
68.22,0,100.185242,36.985486,35.135632,0,0,20.979021
68.42,0,99.822128,36.985587,35.137162,0,0,20.979021
68.62,0,99.822128,36.985688,35.138686,0,0,20.979021
68.82,0,99.822128,36.985789,35.140209,0,0,20.979021
69.02,0,99.509357,36.985890,35.141727,0,0,20.979021
69.22,0,99.509357,36.985992,35.143238,0,0,20.979021
69.42,0,99.509357,36.986094,35.144748,0,0,20.979021
69.62,0,99.309847,36.986196,35.146256,0,0,20.979021
69.82,0,99.309847,36.986298,35.147762,0,0,20.979021
70.02,0,99.309847,36.986400,35.149266,0,0,20.979021
70.22,0,99.477829,36.986502,35.150768,0,0,20.979021
70.42,0,99.477829,36.986604,35.152269,0,0,20.979021
70.62,0,99.477829,36.986707,35.153768,0,0,20.979021
70.82,0,99.667935,36.986809,35.155266,0,0,20.979021
71.02,0,99.667935,36.986911,35.156762,0,0,20.979021
71.22,0,99.667935,36.987014,35.158257,0,0,20.979021
71.42,0,99.732894,36.987117,35.159750,0,0,20.979021
71.62,0,99.732894,36.987219,35.161243,0,0,20.979021
71.82,0,99.732894,36.987322,35.162735,0,0,20.979021
72.02,0,99.719550,36.987425,35.164225,0,0,21.126761
72.22,0,99.719550,36.987527,35.165715,0,0,21.126761
72.42,0,99.719550,36.987630,35.167204,0,0,21.126761
72.62,0,99.719550,36.987733,35.168691,0,0,21.126761
72.82,0,99.684935,36.987836,35.170178,0,0,21.126761
73.02,0,99.684935,36.987939,35.171665,0,0,21.126761
73.22,0,99.684935,36.988042,35.173149,0,0,21.126761
73.42,0,99.634310,36.988145,35.174634,0,0,21.126761
73.62,0,99.634310,36.988248,35.176118,0,0,21.126761
73.82,0,99.634310,36.988351,35.177601,0,0,21.126761
74.02,0,99.521784,36.988454,35.179083,0,0,21.126761
74.22,0,99.521784,36.988557,35.180565,0,0,21.126761
74.42,0,99.521784,36.988660,35.182046,0,0,21.126761
74.62,0,99.376674,36.988763,35.183526,0,0,21.126761
74.82,0,99.376674,36.988866,35.185006,0,0,21.126761
75.02,0,99.376674,36.988970,35.186485,0,0,21.126761
75.22,0,99.251286,36.989073,35.187963,0,0,21.126761
75.42,0,99.251286,36.989176,35.189441,0,0,21.126761
75.62,0,99.251286,36.989279,35.190918,0,0,21.126761
75.82,0,99.168016,36.989383,35.192394,0,0,21.126761
76.02,0,99.168016,36.989486,35.193870,0,0,21.126761
76.22,0,99.168016,36.989589,35.195344,0,0,21.126761
76.42,0,99.088148,36.989693,35.196817,0,0,21.126761
76.62,0,99.088148,36.989796,35.198291,0,0,21.126761
76.82,0,99.088148,36.989900,35.199762,0,0,21.126761
77.02,0,98.977489,36.990003,35.201233,0,0,21.126761
77.22,0,98.977489,36.990107,35.202704,0,0,21.126761
77.42,0,98.977489,36.990210,35.204173,0,0,21.126761
77.62,0,98.882914,36.990314,35.205641,0,0,21.276596
77.82,0,98.882914,36.990417,35.207109,0,0,21.276596
78.02,0,98.882914,36.990521,35.208576,0,0,21.276596
78.22,0,98.838716,36.990625,35.210041,0,0,21.276596
78.42,0,98.838716,36.990729,35.211506,0,0,21.276596
78.62,0,98.838716,36.990832,35.212969,0,0,21.276596
78.82,0,98.838716,36.990936,35.214431,0,0,21.276596
79.02,0,98.837063,36.991040,35.215892,0,0,21.276596
79.22,0,98.837063,36.991144,35.217352,0,0,21.276596
79.42,0,98.837063,36.991248,35.218811,0,0,21.276596
79.62,0,98.816072,36.991352,35.220268,0,0,21.276596
79.82,0,98.816072,36.991457,35.221725,0,0,21.276596
80.02,0,98.816072,36.991561,35.223180,0,0,21.276596
80.22,0,98.781288,36.991665,35.224634,0,0,21.276596
80.42,0,98.781288,36.991769,35.226087,0,0,21.428571
80.62,0,98.781288,36.991874,35.227538,0,0,21.428571
80.82,0,98.776014,36.991978,35.228989,0,0,21.428571
81.02,0,98.776014,36.992082,35.230438,0,0,21.428571
81.22,0,98.776014,36.992187,35.231885,0,0,21.428571
81.42,0,98.817835,36.992291,35.233332,0,0,21.428571
81.62,0,98.817835,36.992396,35.234777,0,0,21.428571
81.82,0,98.817835,36.992500,35.236221,0,0,21.428571
82.02,0,98.865098,36.992605,35.237663,0,0,21.428571
82.22,0,98.865098,36.992710,35.239104,0,0,21.428571
82.42,0,98.865098,36.992815,35.240544,0,0,21.428571
82.62,0,98.871623,36.992920,35.241983,0,0,21.428571
82.82,0,98.871623,36.993025,35.243420,0,0,21.428571
83.02,0,98.871623,36.993130,35.244856,0,0,21.428571
83.22,0,98.877882,36.993235,35.246291,0,0,21.428571
83.42,0,98.877882,36.993340,35.247724,0,0,21.428571
83.62,0,98.877882,36.993445,35.249156,0,0,21.428571
83.82,0,98.917775,36.993550,35.250587,0,0,21.428571
84.02,0,98.917775,36.993655,35.252017,0,0,21.428571
84.22,0,98.917775,36.993761,35.253445,0,0,21.428571
84.42,0,98.985250,36.993866,35.254872,0,0,21.428571
84.62,0,98.985250,36.993972,35.256297,0,0,21.428571
84.82,0,98.985250,36.994077,35.257721,0,0,21.428571
85.02,0,98.985250,36.994183,35.259144,0,0,21.428571
85.22,0,99.018078,36.994288,35.260566,0,0,21.428571
85.42,0,99.018078,36.994394,35.261986,0,0,21.428571
85.62,0,99.018078,36.994500,35.263405,0,0,21.428571
85.82,0,99.019797,36.994606,35.264823,0,0,21.428571
86.02,0,99.019797,36.994712,35.266240,0,0,21.582734
86.22,0,99.019797,36.994818,35.267656,0,0,21.582734
86.42,0,99.036260,36.994924,35.269070,0,0,21.582734
86.62,0,99.036260,36.995030,35.270483,0,0,21.582734
86.82,0,99.036260,36.995136,35.271895,0,0,21.582734
87.02,0,99.088067,36.995242,35.273305,0,0,21.582734
87.22,0,99.088067,36.995348,35.274714,0,0,21.582734
87.42,0,99.088067,36.995454,35.276122,0,0,21.582734
87.62,0,99.135469,36.995561,35.277529,0,0,21.582734
87.82,0,99.135469,36.995667,35.278935,0,0,21.582734
88.02,0,99.135469,36.995774,35.280339,0,0,21.582734
88.22,0,99.134274,36.995880,35.281743,0,0,21.582734
88.42,0,99.134274,36.995987,35.283145,0,0,21.582734
88.62,0,99.134274,36.996093,35.284546,0,0,21.582734
88.82,0,99.128063,36.996200,35.285945,0,0,21.582734
89.02,0,99.128063,36.996307,35.287344,0,0,21.582734
89.22,0,99.128063,36.996413,35.288742,0,0,21.582734
89.42,0,99.153132,36.996520,35.290138,0,0,21.582734
89.62,0,99.153132,36.996627,35.291534,0,0,21.582734
89.82,0,99.153132,36.996734,35.292928,0,0,21.582734
90.02,0,99.203427,36.996841,35.294321,0,0,21.582734
90.22,0,99.203427,36.996948,35.295712,0,0,21.582734
90.42,0,99.203427,36.997055,35.297103,0,0,21.582734
90.62,0,99.217262,36.997162,35.298492,0,0,21.582734
90.82,0,99.217262,36.997269,35.299881,0,0,21.582734
91.02,0,99.217262,36.997376,35.301268,0,0,21.582734
91.22,0,99.217262,36.997484,35.302654,0,0,21.582734
91.42,0,99.203075,36.997591,35.304039,0,0,21.739130
91.62,0,99.203075,36.997698,35.305423,0,0,21.739130
91.82,0,99.203075,36.997806,35.306806,0,0,21.739130
92.02,0,99.207696,36.997913,35.308188,0,0,21.739130
92.22,0,99.207696,36.998021,35.309569,0,0,21.739130
92.42,0,99.207696,36.998128,35.310948,0,0,21.739130
92.62,0,99.250413,36.998236,35.312327,0,0,21.739130
92.82,0,99.250413,36.998343,35.313704,0,0,21.739130
